GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated),Engine RPM(rpm),Fuel used (trip)(l),Distance to empty (Estimated)(km),Trip Distance(km),Kilometers Per Litre(Instant)(kpl),Fuel Level (From Engine ECU)(%),Horsepower (At the wheels)(hp),Fuel pressure(psi),Acceleration Sensor(Total)(g),Engine Oil Temperature(°C),Speed (OBD)(km/h),GPS Latitude(°),GPS Longitude(°),Speed (GPS)(km/h),GPS Accuracy(m),GPS Satellites
Tue Apr 16 20:51:54 ART 2013,16-abr-2013 20:51:53.482,-60.74111793,-32.73731402,0.0,3.0,37.29999923706055,0.0,-0.54936433,6.04300737,7.45565844,-0.10734206,-,-,-,0.21206725,-,-,-,-,-0.00000279,-,-,-32.73731232,-60.74111938,0,3,6
Tue Apr 16 20:51:55 ART 2013,16-abr-2013 20:51:54.477,-60.74111792,-32.73731402,0.0,3.0,37.29999923706055,0.0,-0.94176739,-0.78480613,3.68858886,-0.69101834,-,-,-,0.21206725,-,-,-,-,-0.21515463,-,-,-32.73731232,-60.74111938,0,3,6
Tue Apr 16 20:51:56 ART 2013,16-abr-2013 20:51:55.476,-60.74111792,-32.73731402,0.0,3.0,37.29999923706055,0.0,-1.56961226,2.2759378,9.02527046,-0.12503862,-,-,-,0.21206725,-,-,-,-,-0.07544333,-,-,-32.73731232,-60.74111938,0,3,6
Tue Apr 16 20:51:57 ART 2013,16-abr-2013 20:51:56.479,-60.74111792,-32.73731401,0.0,3.0,37.29999923706055,0.0,-1.33417046,2.2759378,9.1822319,-0.11336946,-,-,-,0.21206725,-,-,-,-,-0.03037289,-,-,-32.73731232,-60.74111938,0,3,8
Tue Apr 16 20:51:58 ART 2013,16-abr-2013 20:51:57.477,-60.74111791,-32.73731399,0.0,3.0,37.29999923706055,0.0,-1.41265106,2.35441852,9.1822319,-0.11028558,-,-,-,0.21206725,-,-,-,-,-0.01809907,-,-,-32.73731232,-60.74111938,0,3,7
Tue Apr 16 20:51:59 ART 2013,16-abr-2013 20:51:58.468,-60.7411179,-32.73731397,0.0,3.0,37.29999923706055,0.0,-1.25568986,2.2759378,9.10375118,-0.12214953,-,-,-,0.21206725,-,-,-,-,-0.02836043,-,-,-32.73731232,-60.74111938,0,3,8
Tue Apr 16 20:52:00 ART 2013,16-abr-2013 20:51:59.481,-60.7411179,-32.73731394,0.0,3.0,37.29999923706055,0.0,-1.02024806,2.51137972,8.71134853,-0.15723842,-,-,-,0.21206725,-,-,-,-,-0.06967717,-,-,-32.73731232,-60.74111938,0,3,8
Tue Apr 16 20:52:01 ART 2013,16-abr-2013 20:52:00.472,-60.74111798,-32.73731393,0.0,3.0,37.29999923706055,0.0,-1.17720926,2.35441852,9.02527046,-0.12890422,-,-,-,0.21206725,-,-,-,-,-0.04133325,-,-,-32.73731232,-60.74111938,0,3,9
Tue Apr 16 20:52:02 ART 2013,16-abr-2013 20:52:01.480,-60.74111799,-32.73731386,0.0,3.0,37.29999923706055,0.0,-1.49113166,2.51137972,8.39742565,-0.18093854,-,-,-,0.21206725,-,-,-,-,-0.09338536,-,-,-32.73731232,-60.74111938,0,3,9
Tue Apr 16 20:52:03 ART 2013,16-abr-2013 20:52:02.479,-60.74111791,-32.73731381,0.0,3.0,37.29999923706055,0.0,-1.17720926,2.11897659,8.39742565,-0.19628656,-,-,-,0.21206725,-,-,-,-,-0.101047,-,-,-32.73731232,-60.74111938,0,3,9
Tue Apr 16 20:52:04 ART 2013,16-abr-2013 20:52:03.466,-60.74111778,-32.7373137,0.0,3.0,37.29999923706055,0.0,-0.78480613,1.80505419,9.81007671,-0.06730616,-,-,-,0.21206725,-,-,-,-,0.05954717,-,-,-32.73731232,-60.74111938,0,3,9
Tue Apr 16 20:52:05 ART 2013,16-abr-2013 20:52:04.468,-60.74111712,-32.73731361,0.0,3.0,37.20000076293945,0.0,-1.64809287,2.2759378,10.1239996,-0.01622069,-,-,-,0.21206725,-,-,-,-,0.06244455,-,-,-32.73731232,-60.74111557,0,3,9
Tue Apr 16 20:52:06 ART 2013,16-abr-2013 20:52:05.469,-60.74111044,-32.73731475,0.9013878,3.0,37.0,274.5,-1.56961226,2.51137972,9.57463551,-0.06561327,-,-,-,0.21827921,-,-,-,-,0.01685904,-,-,-32.73731613,-60.74111176,3.24499607,3,9
Tue Apr 16 20:52:07 ART 2013,16-abr-2013 20:52:06.480,-60.74110476,-32.73731668,0.75,3.0,37.599998474121094,274.5,-1.41265106,2.90378284,9.49615479,-0.06479919,-,-,-,0.21885301,-,-,0.52908558,-,0.02279364,-,-,-32.73731613,-60.74110413,2.69999981,3,8
Tue Apr 16 20:52:08 ART 2013,16-abr-2013 20:52:07.470,-60.74109803,-32.73731657,0.75,3.0,38.29999923706055,109.4,-1.41265106,2.66834092,8.47590637,-0.17005813,-,-,-,0.21948393,-,-,-,-,-0.08250122,-,-,-32.73731613,-60.7410965,2.69999981,3,8
Tue Apr 16 20:52:09 ART 2013,16-abr-2013 20:52:08.467,-60.7410939,-32.73731494,0.5,3.0,39.0,109.4,-1.41265106,2.51137972,9.26071262,-0.09859639,-,-,-,0.21991116,-,-,-,-,-0.01101508,-,-,-32.73731613,-60.74109268,1.79999995,3,9
Tue Apr 16 20:52:10 ART 2013,16-abr-2013 20:52:09.472,-60.74108903,-32.73731502,0.0,3.0,38.599998474121094,0.0,-1.80505419,2.51137972,9.73159599,-0.04634356,-,-,-,0.21991116,-,-,-,-,0.034251,-,-,-32.73731613,-60.74108887,0,3,9
Tue Apr 16 20:52:11 ART 2013,16-abr-2013 20:52:10.473,-60.74108354,-32.73730997,0.0,3.0,38.79999923706055,0.0,-1.56961226,2.90378284,8.24046421,-0.18235201,-,-,-,0.21991116,-,-,-,-,-0.05862495,-,-,-32.7373085,-60.74108505,0,3,9
Tue Apr 16 20:52:12 ART 2013,16-abr-2013 20:52:11.473,-60.74108694,-32.73730781,0.5,3.0,38.79999923706055,109.4,-1.56961226,2.82530212,8.005023,-0.20723665,-,-,-,0.22093624,-,-,0.23704934,-,-0.1196925,-,-,-32.7373085,-60.74108505,1.79999995,3,9
Tue Apr 16 20:52:13 ART 2013,16-abr-2013 20:52:12.483,-60.74109399,-32.73730787,0.9013878,3.0,39.20000076293945,258.6,-1.02024806,3.21770525,8.08350372,-0.19427741,-,-,-,0.22159706,-,-,0.66529471,-,-0.10672882,-,-,-32.7373085,-60.74109268,3.24499607,3,9
Tue Apr 16 20:52:14 ART 2013,16-abr-2013 20:52:13.483,-60.74110567,-32.73730925,1.5,3.0,39.5,253.3,-1.49113166,3.76706958,9.41767406,-0.04217076,-,-,-,0.22270246,-,-,-,-,0.0454298,-,-,-32.7373085,-60.74110413,5.39999962,3,9
Tue Apr 16 20:52:15 ART 2013,16-abr-2013 20:52:14.469,-60.74112139,-32.73731001,2.25,3.0,39.70000076293945,256.2,-0.4708837,4.0025115,8.16198444,-0.15933973,-,-,-,0.22417828,-,-,2.86994076,-,-0.07177918,-,-,-32.7373085,-60.7411232,8.09999943,3,8
Tue Apr 16 20:52:16 ART 2013,16-abr-2013 20:52:15.482,-60.74114343,-32.73731027,2.75,3.0,40.0,258.1,-1.17720926,2.66834092,9.41767406,-0.08225608,-,-,-,0.22624427,-,-,-,-,0.00533081,-,-,-32.7373085,-60.74114227,9.89999962,3,8
Tue Apr 16 20:52:17 ART 2013,16-abr-2013 20:52:16.466,-60.7411771,-32.73731186,4.0,3.0,40.20000076293945,272.1,-0.54936433,4.08099222,9.26071262,-0.05411983,-,-,-,0.22940506,-,-,6.65081692,-,-0.05546668,-,-,-32.73731232,-60.74117661,14.39999962,3,8
Tue Apr 16 20:52:18 ART 2013,16-abr-2013 20:52:17.479,-60.74121568,-32.73730984,3.7831864,3.0,40.70000076293945,281.7,-1.17720926,2.98226333,8.63286781,-0.14850515,-,-,-,0.23302807,-,-,-,-,-0.02579319,-,-,-32.7373085,-60.74121475,13.6194706,3,8
Tue Apr 16 20:52:19 ART 2013,16-abr-2013 20:52:18.473,-60.741259,-32.73730435,4.5,3.0,40.5,282.7,-1.96201539,2.35441852,10.3594408,0.01400793,-,-,-,0.23713382,-,-,-,-,-0.12297253,-,-,-32.73730469,-60.74126053,16.19999886,3,7
Tue Apr 16 20:52:20 ART 2013,16-abr-2013 20:52:19.472,-60.74130623,-32.73729539,4.75,3.0,40.599998474121094,282.6,-1.41265106,2.82530212,8.63286781,-0.150177,-,-,-,0.2416708,-,-,4.35667038,-,0.00812994,-,-,-32.73729706,-60.7413063,17.10000038,3,8
Tue Apr 16 20:52:21 ART 2013,16-abr-2013 20:52:20.468,-60.74137885,-32.73726826,5.0,3.0,40.0,279.5,-2.66834092,1.80505419,7.29869699,-0.273987,-,-,-,0.24911274,-,-,-,-,-0.18646558,-,-,-32.73726654,-60.74137878,18,3,9
Tue Apr 16 20:52:22 ART 2013,16-abr-2013 20:52:21.477,-60.74143482,-32.73726748,5.5226803,3.0,40.5,267.9,-4.0025115,1.41265106,9.33919334,-0.04152799,-,-,-,0.25435948,-,-,3.99575877,-,0.04607283,-,-,-32.73726654,-60.741436,19.88164902,3,8
Tue Apr 16 20:52:23 ART 2013,16-abr-2013 20:52:22.553,-60.74148731,-32.73727743,5.75,3.0,40.29999923706055,249.8,-1.80505419,0.94176739,7.37717772,-0.30712467,-,-,-,0.25940156,-,-,2.37327123,-,0.01946948,-,-,-32.73727798,-60.7414856,20.69999886,3,8
Tue Apr 16 20:52:24 ART 2013,16-abr-2013 20:52:23.749,-60.74153895,-32.73730617,6.0,3.0,40.5,231.4,-2.51137972,2.2759378,11.06576633,0.09248757,-,-,-,0.26519689,-,-,-,-,0.18013421,-,-,-32.73730469,-60.741539,21.59999847,3,9
Tue Apr 16 20:52:25 ART 2013,16-abr-2013 20:52:24.489,-60.74158689,-32.73734128,6.0,3.0,40.400001525878906,228.0,-2.5898602,2.98226333,7.06325531,-0.26230562,-,-,-,0.27114257,-,-,1.2329886,-,-0.05784292,-,-,-32.73734283,-60.74158859,21.59999847,3,8
Tue Apr 16 20:52:26 ART 2013,16-abr-2013 20:52:25.480,-60.74162321,-32.73739093,7.0,3.0,40.20000076293945,214.7,-2.432899,2.11897659,8.78982925,-0.13278544,-,-,-,0.27761611,-,-,-,-,0.05272508,-,-,-32.73739243,-60.74162292,25.19999886,3,6
Tue Apr 16 20:52:27 ART 2013,16-abr-2013 20:52:26.468,-60.7416657,-32.73744275,7.0,3.0,40.5,214.7,-2.11897659,2.98226333,8.94678974,-0.10193598,-,-,-,0.28460801,-,-,6.50917053,-,-0.04119963,-,-,-32.73744202,-60.74166489,25.19999886,3,6
Tue Apr 16 20:52:28 ART 2013,16-abr-2013 20:52:27.466,-60.74170929,-32.73750497,7.75,3.0,40.70000076293945,213.3,-1.88353479,2.19745731,7.53413916,-0.26451969,-,-,-,0.29262704,-,-,-,-,0.00031744,-,-,-32.73750687,-60.74171066,27.89999962,3,7
Tue Apr 16 20:52:29 ART 2013,16-abr-2013 20:52:28.493,-60.74175304,-32.73756305,7.5,3.0,40.79999923706055,212.6,-1.41265106,2.2759378,9.02527046,-0.1275695,-,-,-,0.30026263,-,-,3.11383128,-,-0.03999807,-,-,-32.73756409,-60.74175262,27,3,8
Tue Apr 16 20:52:30 ART 2013,16-abr-2013 20:52:29.886,-60.74180271,-32.73761505,7.267221,3.0,41.599998474121094,213.4,-0.94176739,1.72657359,10.59488297,0.01121485,-,-,-,0.30767408,-,-,-,-,-0.05441627,-,-,-32.73761368,-60.74180222,26.16199493,3,7
Tue Apr 16 20:52:31 ART 2013,16-abr-2013 20:52:30.819,-60.74183803,-32.73766227,6.25,3.0,41.900001525878906,211.3,-2.11897659,2.2759378,7.37717772,-0.27115875,-,-,-,0.31386942,-,-,-,-,-0.22915171,-,-,-32.73766327,-60.74183655,22.5,3,7
Tue Apr 16 20:52:32 ART 2013,16-abr-2013 20:52:31.480,-60.74186666,-32.73770404,6.0207973,3.0,41.79999923706055,210.1,-2.35441852,2.35441852,8.55438709,-0.15150982,-,-,-,0.31922284,-,-,-,-,-0.07246944,-,-,-32.73770523,-60.74186707,21.67486954,3,8
Tue Apr 16 20:52:33 ART 2013,16-abr-2013 20:52:32.481,-60.7419032,-32.737757,6.0,3.0,42.5,202.3,-1.80505419,2.51137972,9.41767406,-0.07679415,-,-,-,0.3260217,-,-,-,-,-0.07395516,-,-,-32.73775864,-60.7419014,21.59999847,3,8
Tue Apr 16 20:52:34 ART 2013,16-abr-2013 20:52:33.541,-60.74191993,-32.73781478,6.731456,3.0,43.099998474121094,189.1,-3.13922453,1.56961226,9.81007671,-0.02516186,-,-,-,0.33261856,-,-,9.17976475,-,0.06244453,-,-,-32.73781586,-60.74192047,24.23324013,3,8
Tue Apr 16 20:52:35 ART 2013,16-abr-2013 20:52:34.547,-60.74192934,-32.73787206,6.3294945,3.0,44.29999923706055,187.7,-2.11897659,2.35441852,4.39491463,-0.53500742,-,-,-,0.33903185,-,-,-,-,-0.03404567,-,-,-32.73787308,-60.7419281,22.78617859,3,8
Tue Apr 16 20:52:36 ART 2013,16-abr-2013 20:52:35.522,-60.74191621,-32.73793522,7.25,3.0,44.0,169.3,-3.68858886,0.70632553,10.1239996,0.01348484,-,-,-,0.34614357,-,-,3.81725121,-,0.10110445,-,-,-32.73793411,-60.74191666,26.09999847,3,7
Tue Apr 16 20:52:37 ART 2013,16-abr-2013 20:52:36.560,-60.74188389,-32.73799488,7.75,3.0,42.599998474121094,162.2,-4.0025115,0.78480613,8.71134853,-0.10672176,-,-,-,0.35342038,-,-,7.04946852,-,0.05909368,-,-,-32.73799515,-60.74188232,27.89999962,3,7
Tue Apr 16 20:52:38 ART 2013,16-abr-2013 20:52:37.480,-60.74185306,-32.73806465,8.25,3.0,42.900001525878906,153.3,-3.76706958,2.51137972,10.1239996,0.04325902,-,-,-,0.36167982,-,-,7.51882935,-,-0.02677979,-,-,-32.73806381,-60.74185181,29.69999886,3,7
Tue Apr 16 20:52:39 ART 2013,16-abr-2013 20:52:38.588,-60.74181463,-32.73813793,8.5,3.0,43.20000076293945,151.0,-2.432899,3.21770525,8.16198444,-0.15916729,-,-,-,0.37056905,-,-,3.96574569,-,0.06590499,-,-,-32.73813629,-60.74181366,30.59999847,3,9
Tue Apr 16 20:52:40 ART 2013,16-abr-2013 20:52:39.511,-60.74177674,-32.73820868,8.75,3.0,43.79999923706055,151.8,-1.72657359,1.41265106,9.10375118,-0.13178021,-,-,-,0.3791815,-,-,3.93379259,-,0.07493957,-,-,-32.73820877,-60.74177551,31.5,3,8
Tue Apr 16 20:52:41 ART 2013,16-abr-2013 20:52:40.550,-60.741725,-32.73828102,9.013878,3.0,43.400001525878906,151.8,0,2.19745731,5.49364328,-0.4841004,-,-,-,0.38855582,-,-,4.4257555,-,-0.0681639,-,-,-32.73828125,-60.74172592,32.4499588,3,8
Tue Apr 16 20:52:42 ART 2013,16-abr-2013 20:52:41.855,-60.74168852,-32.73835023,9.0,3.0,43.20000076293945,155.1,-1.17720926,2.2759378,8.71134853,-0.34014738,-,-,-,0.39695835,-,-,-,-,-0.06583,-,-,-32.73834991,-60.74168777,32.39999771,3,8
Tue Apr 16 20:52:43 ART 2013,16-abr-2013 20:52:42.829,-60.74164656,-32.73842545,9.0,3.0,42.900001525878906,155.5,-1.56961226,1.64809287,10.3594408,-0.00605059,-,-,-,0.40618083,-,-,-,-,-0.05059722,-,-,-32.73842621,-60.74164581,32.39999771,3,8
Tue Apr 16 20:52:44 ART 2013,16-abr-2013 20:52:43.483,-60.74160124,-32.73849717,8.764274,3.0,42.29999923706055,156.1,-2.19745731,3.45314717,8.005023,-0.17075616,-,-,-,0.41519776,-,-,-,-,-0.08319952,-,-,-32.73849869,-60.74160004,31.55138397,3,6
Tue Apr 16 20:52:45 ART 2013,16-abr-2013 20:52:44.480,-60.74156725,-32.73857384,8.5,3.0,42.099998474121094,157.2,-1.80505419,2.66834092,10.28096104,0.01101089,-,-,-,0.42427769,-,-,-,-,-0.05862498,-,-,-32.73857498,-60.7415657,30.59999847,3,7
Tue Apr 16 20:52:46 ART 2013,16-abr-2013 20:52:45.479,-60.74153241,-32.73864675,8.5,3.0,41.599998474121094,159.0,-0.78480613,1.41265106,9.96703815,-0.05796778,-,-,-,0.43299791,-,-,-,-,0.08676071,-,-,-32.73864746,-60.74153137,30.59999847,3,8
Tue Apr 16 20:52:47 ART 2013,16-abr-2013 20:52:46.490,-60.74150108,-32.73871732,7.75,3.0,41.79999923706055,158.7,-0.94176739,1.88353479,8.005023,-0.24347395,-,-,-,0.44135687,-,-,-,-,-0.00208639,-,-,-32.73871613,-60.74150085,27.89999962,3,8
Tue Apr 16 20:52:48 ART 2013,16-abr-2013 20:52:47.639,-60.74147313,-32.73878241,7.75,3.0,41.400001525878906,159.6,-2.51137972,1.33417046,9.33919334,-0.09207952,-,-,-,0.449036,-,-,-,-,0.01707945,-,-,-32.73878098,-60.74147415,27.89999962,3,8
Tue Apr 16 20:52:49 ART 2013,16-abr-2013 20:52:48.492,-60.7414506,-32.73884491,7.5,4.0,41.5,161.5,-1.33417046,2.82530212,8.47590637,-0.16640198,-,-,-,0.45628178,-,-,-,-,-0.07884382,-,-,-32.73884583,-60.74145126,27,4,8
Tue Apr 16 20:52:50 ART 2013,16-abr-2013 20:52:49.465,-60.74142515,-32.7389093,7.5,6.0,41.599998474121094,161.5,-1.56961226,2.04049611,9.65311527,-0.0688448,-,-,-,0.4638105,-,-,-,-,-0.08631347,-,-,-32.73891068,-60.74142456,27,6,8
Tue Apr 16 20:52:51 ART 2013,16-abr-2013 20:52:50.491,-60.74140894,-32.73896616,6.75,3.0,41.79999923706055,167.3,-0.70632553,2.2759378,10.20248032,-0.01924264,-,-,-,0.47029671,-,-,-,-,0.04027101,-,-,-32.7389679,-60.7414093,24.29999924,3,8
Tue Apr 16 20:52:52 ART 2013,16-abr-2013 20:52:51.480,-60.74138647,-32.73901145,6.0,3.0,41.099998474121094,170.9,-1.17720926,0.94176739,9.10375118,-0.14659816,-,-,-,0.47574306,-,-,-,-,-0.12213311,-,-,-32.73900986,-60.74138641,21.59999847,3,6
Tue Apr 16 20:52:53 ART 2013,16-abr-2013 20:52:52.480,-60.74138681,-32.73905707,5.25,3.0,40.099998474121094,176.5,-0.62784493,0.94176739,8.86830997,-0.17590332,-,-,-,0.48080242,-,-,-,-,-0.10554663,-,-,-32.73905563,-60.74138641,18.89999962,3,7
Tue Apr 16 20:52:54 ART 2013,16-abr-2013 20:52:53.480,-60.74138466,-32.73910318,4.2793107,3.0,40.20000076293945,177.8,-1.96201539,2.11897659,7.29869699,-0.28711736,-,-,-,0.48591998,-,-,-,-,-0.19960044,-,-,-32.73910141,-60.74138641,15.40551853,3,8
Tue Apr 16 20:52:55 ART 2013,16-abr-2013 20:52:54.534,-60.74137967,-32.73914,3.8810437,3.0,39.29999923706055,184.5,-2.11897659,2.74682164,11.14424706,-0.06714956,-,-,-,0.49003002,-,-,-,-,0.12680379,-,-,-32.73913956,-60.74137878,13.97175694,3,8
Tue Apr 16 20:52:56 ART 2013,16-abr-2013 20:52:55.481,-60.74137968,-32.73917229,3.7831864,3.0,38.400001525878906,181.4,-2.19745731,3.13922453,8.71134853,-0.11712259,-,-,-,0.49361098,-,-,-,-,-0.0295476,-,-,-32.73917389,-60.74137878,13.6194706,3,9
Tue Apr 16 20:52:57 ART 2013,16-abr-2013 20:52:56.490,-60.74138042,-32.73919857,3.75,3.0,38.29999923706055,180.4,-2.74682164,2.35441852,8.78982925,-0.11831081,-,-,-,0.49652624,-,-,-,-,-0.06387818,-,-,-32.73919678,-60.74137878,13.5,3,7
Tue Apr 16 20:52:58 ART 2013,16-abr-2013 20:52:57.480,-60.7413748,-32.73925457,6.519202,3.0,38.099998474121094,181.1,-2.74682164,1.88353479,9.57463551,-0.05387199,-,-,-,0.50275892,-,-,18.8553257,-,-0.05899916,-,-,-32.739254,-60.74137497,23.46912766,3,8
Tue Apr 16 20:52:59 ART 2013,16-abr-2013 20:52:58.479,-60.74137601,-32.73931653,6.823672,3.0,38.70000076293945,179.7,-2.19745731,1.64809287,8.55438709,-0.17138487,-,-,-,0.50963122,-,-,-,-,-0.00115621,-,-,-32.73931503,-60.74137497,24.56521797,3,8
Tue Apr 16 20:53:00 ART 2013,16-abr-2013 20:52:59.466,-60.7413846,-32.7393767,7.0,3.0,39.0,180.6,-1.56961226,3.06074405,6.90629435,-0.30075157,-,-,-,0.51635247,-,-,3.21232939,-,0.06232395,-,-,-32.73937607,-60.74138641,25.19999886,3,7
Tue Apr 16 20:53:01 ART 2013,16-abr-2013 20:53:00.482,-60.74138674,-32.73944672,7.25,3.0,38.79999923706055,177.9,-2.04049611,1.33417046,10.20248032,-0.01795506,-,-,-,0.52412027,-,-,3.33612037,-,0.06965379,-,-,-32.73944855,-60.74138641,26.09999847,3,9
Tue Apr 16 20:53:02 ART 2013,16-abr-2013 20:53:01.480,-60.74139478,-32.73952304,8.0,3.0,37.900001525878906,183.6,-2.2759378,3.29618573,10.04551888,0.01516974,-,-,-,0.53261763,-,-,11.02210045,-,0.10278983,-,-,-32.73952484,-60.74139404,28.79999924,3,7
Tue Apr 16 20:53:03 ART 2013,16-abr-2013 20:53:02.488,-60.74140075,-32.73959324,7.25,3.0,37.0,183.2,-0.15696123,1.25568986,10.67336369,0.0083853,-,-,-,0.54042286,-,-,-,-,0.09600325,-,-,-32.73959351,-60.74140167,26.09999847,3,9
Tue Apr 16 20:53:04 ART 2013,16-abr-2013 20:53:03.491,-60.74141133,-32.73965576,7.017834,3.0,37.900001525878906,183.9,-0.94176739,3.06074405,10.67336369,0.04868078,-,-,-,0.54742688,-,-,-,-,0.02053679,-,-,-32.73965454,-60.74141312,25.26420212,3,9
Tue Apr 16 20:53:05 ART 2013,16-abr-2013 20:53:04.478,-60.74141572,-32.739714,6.5,3.0,37.900001525878906,182.3,-1.56961226,0.86328679,10.1239996,-0.03920484,-,-,-,0.55389875,-,-,-,-,0.06992308,-,-,-32.73971558,-60.74141693,23.39999962,3,9
Tue Apr 16 20:53:06 ART 2013,16-abr-2013 20:53:05.493,-60.74141862,-32.73977487,6.75,3.0,38.099998474121094,183.2,-1.41265106,1.33417046,9.81007671,-0.08241541,-,-,-,0.5606547,-,-,-,-,0.08422379,-,-,-32.73977661,-60.74141693,24.29999924,3,8
Tue Apr 16 20:53:06 ART 2013,16-abr-2013 20:53:06.480,-60.74142439,-32.73983624,6.768493,3.0,37.900001525878906,179.0,-1.80505419,1.64809287,10.3594408,-0.00223923,-,-,-,0.56748205,-,-,2.00225949,-,0.1723754,-,-,-32.73983765,-60.74142456,24.36657524,3,9
Tue Apr 16 20:53:08 ART 2013,16-abr-2013 20:53:07.544,-60.74142342,-32.73989804,6.75,3.0,38.099998474121094,178.5,-0.39240307,2.19745731,7.14173603,-0.32450569,-,-,-,0.57433629,-,-,-,-,0.08628923,-,-,-32.73989868,-60.74142456,24.29999924,3,9
Tue Apr 16 20:53:09 ART 2013,16-abr-2013 20:53:08.480,-60.74142021,-32.73996679,7.5166483,3.0,38.70000076293945,178.4,-1.96201539,2.90378284,9.02527046,-0.10031343,-,-,-,0.58196658,-,-,-,-,-0.01214897,-,-,-32.73996735,-60.74142075,27.05993271,3,9
Tue Apr 16 20:53:10 ART 2013,16-abr-2013 20:53:09.844,-60.74141934,-32.74004026,8.25,3.0,39.29999923706055,181.2,0.62784493,2.35441852,8.47590637,-0.18824154,-,-,-,0.59011477,-,-,12.14490604,-,-0.05411157,-,-,-32.74003983,-60.74142075,29.69999886,3,8
Tue Apr 16 20:53:11 ART 2013,16-abr-2013 20:53:10.521,-60.74142657,-32.7401206,8.75,3.0,39.0,183.2,-1.80505419,2.51137972,7.76958084,-0.23479569,-,-,-,0.59905022,-,-,-,-,-0.0619645,-,-,-32.74011993,-60.74142838,31.5,3,8
Tue Apr 16 20:53:12 ART 2013,16-abr-2013 20:53:11.470,-60.74144327,-32.74021348,9.0,3.0,37.099998474121094,182.8,-0.86328679,2.19745731,8.63286781,-0.17492068,-,-,-,0.60946882,-,-,6.3205266,-,0.02213583,-,-,-32.7402153,-60.74144363,32.39999771,3,7
Tue Apr 16 20:53:13 ART 2013,16-abr-2013 20:53:12.470,-60.74143949,-32.74029762,9.5,3.0,36.900001525878906,181.0,-1.49113166,1.09872866,9.1822319,-0.13238323,-,-,-,0.61880666,-,-,7.78168774,-,-0.1374412,-,-,-32.74029922,-60.74143982,34.20000076,3,9
Tue Apr 16 20:53:14 ART 2013,16-abr-2013 20:53:13.491,-60.74143988,-32.74038503,9.762812,3.0,37.20000076293945,182.1,-0.94176739,1.17720926,7.53413916,-0.30401331,-,-,-,0.62850046,-,-,-,-,-0.21650222,-,-,-32.74038315,-60.74143982,35.14612198,3,8
Tue Apr 16 20:53:15 ART 2013,16-abr-2013 20:53:14.489,-60.74144363,-32.74046814,9.5,3.0,37.0,181.3,-1.02024806,1.33417046,8.55438709,-0.19858819,-,-,-,0.63772404,-,-,-,-,-0.11104109,-,-,-32.74046707,-60.74144363,34.20000076,3,8
Tue Apr 16 20:53:16 ART 2013,16-abr-2013 20:53:15.483,-60.74145258,-32.74054752,9.25,3.0,36.20000076293945,180.6,-0.94176739,1.49113166,9.96703815,-0.05545259,-,-,-,0.64656717,-,-,-,-,0.03214348,-,-,-32.74054718,-60.74145126,33.29999924,3,8
Tue Apr 16 20:53:17 ART 2013,16-abr-2013 20:53:16.480,-60.74145006,-32.7406324,9.25,3.0,36.20000076293945,181.2,-2.5898602,1.33417046,10.67336369,0.04056668,-,-,-,0.65598333,-,-,-,-,0.12819552,-,-,-32.7406311,-60.74145126,33.29999924,3,9
Tue Apr 16 20:53:18 ART 2013,16-abr-2013 20:53:17.496,-60.74145068,-32.74071309,8.75,3.0,36.599998474121094,180.7,-1.33417046,2.2759378,9.49615479,-0.08257461,-,-,-,0.66493201,-,-,-,-,0.00501226,-,-,-32.74071121,-60.74145126,31.5,3,8
Tue Apr 16 20:53:19 ART 2013,16-abr-2013 20:53:18.556,-60.74145163,-32.74079648,8.764274,3.0,36.79999923706055,180.5,0,0.78480613,10.43792152,-0.02023196,-,-,-,0.67418039,-,-,-,-,-0.1405281,-,-,-32.74079514,-60.74145126,31.55138397,3,8
Tue Apr 16 20:53:20 ART 2013,16-abr-2013 20:53:19.560,-60.74144953,-32.74087538,8.5,3.0,37.20000076293945,181.0,0,0.78480613,9.49615479,-0.1159358,-,-,-,0.68293262,-,-,-,-,0.02479531,-,-,-32.74087524,-60.74145126,30.59999847,3,8
Tue Apr 16 20:53:21 ART 2013,16-abr-2013 20:53:20.638,-60.74144586,-32.74091778,6.25,3.0,37.20000076293945,182.2,-1.49113166,1.02024806,7.69110012,-0.28189516,-,-,-,0.68764734,-,-,-,-,-0.05076584,-,-,-32.74091721,-60.74144745,22.5,3,8
Tue Apr 16 20:53:22 ART 2013,16-abr-2013 20:53:21.542,-60.74143872,-32.7409702,6.0,3.0,37.29999923706055,179.6,-2.51137972,1.72657359,9.96703815,-0.0248003,-,-,-,0.69349909,-,-,-,-,0.19611676,-,-,-32.74097061,-60.74143982,21.59999847,3,9
Tue Apr 16 20:53:23 ART 2013,16-abr-2013 20:53:22.466,-60.74142943,-32.7410126,4.527693,3.0,37.20000076293945,180.3,-3.45314717,2.5898602,9.1822319,-0.05297446,-,-,-,0.69828117,-,-,-,-,-0.00517172,-,-,-32.74101257,-60.74142838,16.29969406,3,9
